Name,Birthdate,Age,Score,Is_Passed,Category,Complex_Number
Bob,2011-11-23,34,19.65,True,D,(8.592469489268808+3.379533093887796j)
Charlie,2011-11-24,58,27.35,False,B,(7.652897843030529+4.53925313054815j)
David,2011-11-25,69,83.79,False,C,(3.7512421513200676+7.9142101082636j)
Eve,2011-11-26,24,90.36,False,B,(3.8321737105108507+9.154655881525349j)
Alice,2011-11-27,34,28.89,True,B,(5.086800361133232+4.811237903997313j)
Bob,2011-11-28,46,83.98,True,D,(6.570483616456329+2.229759786672793j)
Charlie,2011-11-29,36,20.49,True,C,(7.906147560462553+5.757455884139374j)
David,2011-11-30,53,35.13,False,B,(7.515526936152801+2.0504752701824636j)
Eve,2011-12-01,50,49.57,False,C,(2.4698771023020605+2.4357559428965243j)
Alice,2011-12-02,27,96.31,True,A,(8.677821393380658+1.0391852004953333j)
Bob,2011-12-03,38,89.86,True,C,(7.123723498116277+2.172583884230756j)
Charlie,2011-12-04,44,16.96,True,A,(7.542613849641503+7.359669928033294j)
David,2011-12-05,27,44.41,True,C,(4.214214750513488+5.414408897155701j)
Eve,2011-12-06,58,10.71,False,D,(4.5541825471870006+8.936079969983176j)
Alice,2011-12-07,43,10.9,False,A,(9.408188663767877+9.34618816297108j)
Bob,2011-12-08,26,7.76,False,D,(3.8397733477572125+1.5682548635486144j)
Charlie,2011-12-09,40,3.19,False,B,(7.787631484893737+3.5015604440450163j)
David,2011-12-10,50,34.23,True,A,(7.253860806379951+7.595640827017349j)
Eve,2011-12-11,56,80.3,True,C,(3.022081858204285+2.038958259927478j)
Alice,2011-12-12,33,58.81,True,B,(6.162231729663004+5.570828582857671j)
Bob,2011-12-13,43,76.31,True,B,(1.3536282496453313+2.020365990286069j)
Charlie,2011-12-14,18,30.95,True,C,(3.8302630025064888+6.684123412329359j)
David,2011-12-15,32,25.97,False,A,(8.918170313369268+5.709365725495637j)
Eve,2011-12-16,25,79.68,False,C,(4.932431790685479+4.479862259104591j)
Alice,2011-12-17,22,54.19,True,C,(8.397106147923452+2.7707901599135223j)
Bob,2011-12-18,49,58.54,True,A,(9.556409913463238+1.2853287930206443j)
Charlie,2011-12-19,66,44.81,False,C,(7.7367950722435355+3.7140730476693804j)
David,2011-12-20,43,24.37,True,C,(3.7708105977835484+1.1656053102024415j)
Eve,2011-12-21,59,36.05,True,B,(5.801227395276057+9.077533464727383j)
Alice,2011-12-22,68,19.33,True,D,(4.169561577959831+2.0060871530077247j)
Bob,2011-12-23,44,52.97,True,C,(7.357710239102612+1.3239476109016577j)
Charlie,2011-12-24,51,91.99,False,B,(8.462061393732956+8.040767779202332j)
David,2011-12-25,32,91.17,True,A,(5.126361102075487+7.586456074580073j)
Eve,2011-12-26,50,16.02,False,B,(5.940778569598281+3.037522139757402j)
Alice,2011-12-27,55,86.96,True,B,(9.4610202322067+5.210985833195268j)
Bob,2011-12-28,61,15.38,True,D,(1.1148529549569641+5.094762838709906j)
Charlie,2011-12-29,53,43.35,True,A,(9.649622871771932+1.5487575441299097j)
David,2011-12-30,46,7.12,False,C,(5.8207447635947185+2.6964058892856095j)
Eve,2011-12-31,50,78.14,True,B,(1.8203715791094068+6.596786626461233j)
Alice,2012-01-01,53,17.43,False,C,(5.443874929244108+5.4956008001788605j)
Bob,2012-01-02,57,87.07,False,B,(3.2058526232439295+8.256876436585175j)
Charlie,2012-01-03,40,71.12,True,D,(3.5848815517966957+3.868056863820218j)
David,2012-01-04,18,88.18,False,A,(3.5495034075143175+8.108716000186522j)
Eve,2012-01-05,22,15.29,False,A,(1.017804754199105+3.649733316080013j)
Alice,2012-01-06,63,92.28,True,B,(4.166258989401623+6.110327966255358j)
Bob,2012-01-07,64,3.15,False,B,(8.510842230400517+5.300185514841156j)
Charlie,2012-01-08,60,83.64,True,A,(9.09059621765635+5.3955257422964795j)
David,2012-01-09,28,33.21,False,C,(4.369909751567049+5.250870339216859j)
Eve,2012-01-10,42,27.35,True,B,(2.1270959899688346+4.203518011410251j)
Alice,2012-01-11,54,68.74,True,B,(3.9243826576402805+2.111273976510697j)
Bob,2012-01-12,69,11.02,False,A,(9.352331044575502+3.0218093162547293j)
Charlie,2012-01-13,21,20.84,True,D,(3.879838607846692+6.024216423182157j)
David,2012-01-14,47,20.1,True,D,(4.407158875893398+2.498920577471498j)
Eve,2012-01-15,68,74.86,False,A,(4.516964657433373+3.4394587620199206j)
Alice,2012-01-16,54,93.93,True,D,(6.123636889093191+5.4963277810997715j)
Bob,2012-01-17,33,28.54,False,C,(1.3972445637707838+6.819058203901915j)
Charlie,2012-01-18,57,67.04,False,A,(4.057201147153204+8.852276765538646j)
David,2012-01-19,18,31.02,False,C,(2.030632193521097+4.0136922075798775j)
Eve,2012-01-20,18,17.29,False,C,(3.0051279463703753+6.941430844211144j)
Alice,2012-01-21,51,63.76,True,A,(9.565222744311452+3.610797607187667j)
Bob,2012-01-22,68,39.66,True,C,(5.172369046711474+1.7965132790500227j)
Charlie,2012-01-23,46,92.21,False,B,(6.8272037230915545+2.2062165208114344j)
David,2012-01-24,38,49.83,False,C,(5.885307816251908+8.558143492119262j)
Eve,2012-01-25,45,39.93,False,B,(6.465412680294713+8.398228486840601j)
Alice,2012-01-26,23,6.99,True,D,(5.868190452285156+6.680388770983968j)
Bob,2012-01-27,47,48.72,True,D,(5.1427324613275305+8.08930030982746j)
Charlie,2012-01-28,43,63.75,False,D,(4.023531641110594+3.982284876689733j)
David,2012-01-29,25,15.44,False,C,(8.928507603305857+1.0161308580917234j)
Eve,2012-01-30,37,17.08,False,A,(9.267355593295544+6.793406061477097j)
Alice,2012-01-31,66,74.27,False,D,(3.580542330620342+3.672844544734601j)
Bob,2012-02-01,29,13.31,True,A,(4.269413785613009+9.782781744405765j)
Charlie,2012-02-02,52,40.22,False,D,(3.899285379562646+1.4787448192389787j)
David,2012-02-03,50,36.97,True,D,(6.808266315639633+6.738676868497173j)
Eve,2012-02-04,49,70.8,True,B,(4.404884861848165+6.296122510571724j)
Alice,2012-02-05,18,30.62,False,D,(3.3473734124080083+2.68379386913253j)
Bob,2012-02-06,21,87.7,True,B,(8.675262643363677+2.0297162816933767j)
Charlie,2012-02-07,35,0.85,False,D,(8.999194276067566+8.697702263559282j)
David,2012-02-08,59,70.13,True,B,(6.927649651630136+7.501820539474993j)
Eve,2012-02-09,38,21.51,True,B,(3.682038632251568+5.992017026734857j)
Alice,2012-02-10,18,70.31,False,B,(8.868154752389145+6.975975787724658j)
Bob,2012-02-11,19,46.3,True,D,(8.191293517032097+9.076142433409018j)
Charlie,2012-02-12,33,79.44,False,B,(6.231529216912309+8.266421665135091j)
David,2012-02-13,40,35.29,True,A,(4.461008631970934+6.287544671600726j)
Eve,2012-02-14,40,88.01,True,B,(8.218216830755882+4.142722563164504j)
Alice,2012-02-15,41,78.0,True,C,(7.042217679038151+2.602106709174434j)
Bob,2012-02-16,33,93.14,False,D,(4.909674214770745+7.007916975731656j)
Charlie,2012-02-17,59,92.61,True,A,(8.473222753465993+7.911413423415678j)
David,2012-02-18,53,78.05,False,D,(2.643078603924862+9.823574248378838j)
Eve,2012-02-19,60,16.23,False,C,(7.6930363696046875+1.4553897718501356j)
Alice,2012-02-20,51,6.36,False,D,(7.30422521593039+3.9656995563901556j)
Bob,2012-02-21,33,87.95,False,C,(5.946051767679172+1.8832126770187014j)
Charlie,2012-02-22,62,35.68,True,D,(9.90299058900439+6.73593226866402j)
David,2012-02-23,59,62.07,False,D,(1.3142644922446867+4.667868696561585j)
Eve,2012-02-24,67,43.06,False,A,(1.010078141450101+4.991208832552065j)
Alice,2012-02-25,49,7.18,True,A,(4.875547351873076+2.451981275647981j)
Bob,2012-02-26,18,2.6,False,A,(9.344860710243834+3.1927743503468506j)
Charlie,2012-02-27,54,80.14,True,C,(7.51009031593151+5.267217988571903j)
David,2012-02-28,56,13.09,False,A,(7.298317787426502+9.84839755708339j)
Eve,2012-02-29,36,72.2,True,C,(7.193274252530015+2.084235228048112j)
Alice,2012-03-01,65,51.15,True,A,(8.04447729469154+1.5165690473417366j)
Bob,2012-03-02,55,34.45,True,B,(3.9637539516467446+8.579018038788078j)
Charlie,2012-03-03,28,59.01,False,A,(9.521982060918338+8.9125794399453j)
David,2012-03-04,26,17.15,False,B,(5.357179801605075+4.613808372282762j)
Eve,2012-03-05,62,29.16,True,B,(7.101607417126543+8.180164782845633j)
Alice,2012-03-06,31,21.04,False,A,(5.703266990184016+9.39664490006556j)
Bob,2012-03-07,35,59.23,False,D,(9.108708475104674+6.992057322105316j)
Charlie,2012-03-08,36,19.65,True,A,(3.4287629216653506+5.925874872341183j)
David,2012-03-09,47,31.66,True,C,(2.976050120473646+9.056274858065235j)
Eve,2012-03-10,44,86.69,True,A,(9.334437500911562+2.024096336901593j)
Alice,2012-03-11,18,15.92,False,D,(5.5237559068143955+3.771708522059254j)
Bob,2012-03-12,64,68.31,False,C,(4.232880712621347+1.1406680954622668j)
Charlie,2012-03-13,54,47.5,True,B,(9.993583042621665+5.026567097422225j)
David,2012-03-14,37,63.88,True,A,(1.3491032333288215+5.189910074603189j)
Eve,2012-03-15,42,69.36,True,B,(6.630268509089803+5.245337576516796j)
Alice,2012-03-16,33,80.9,True,A,(7.489453382458071+9.280691848003672j)
Bob,2012-03-17,45,11.72,True,C,(7.352871700617409+3.444120318126231j)
Charlie,2012-03-18,64,64.62,False,B,(6.983945507452778+8.545960490103731j)
David,2012-03-19,63,7.41,True,D,(8.371315584101486+2.4402579227418286j)
Eve,2012-03-20,68,69.18,False,A,(8.918152353086391+7.284286955238567j)
Alice,2012-03-21,52,23.65,True,A,(4.009670078509441+8.768624862151208j)
Bob,2012-03-22,67,77.63,True,B,(1.299314341177348+3.6179624387650704j)
Charlie,2012-03-23,67,52.71,True,C,(8.971758189859697+7.926984205245995j)
David,2012-03-24,37,59.22,True,A,(6.462598219388007+5.021384889149242j)
Eve,2012-03-25,66,44.18,True,A,(4.810460810559921+1.0340484756602257j)
Alice,2012-03-26,42,16.93,False,D,(8.147426084562454+5.271203458600743j)
Bob,2012-03-27,51,51.42,False,B,(6.315548959503393+6.437422855507005j)
Charlie,2012-03-28,24,64.51,True,B,(5.348695070220397+7.554071189941369j)
David,2012-03-29,38,4.39,True,D,(3.5873711961710644+6.121409412998029j)
Eve,2012-03-30,55,36.35,True,C,(5.460247298204817+6.137229066511437j)
Alice,2012-03-31,58,98.62,False,C,(7.047619219476157+4.439325251504701j)
Bob,2012-04-01,43,99.25,True,B,(6.429388354191355+5.249543773666517j)
Charlie,2012-04-02,61,17.47,False,D,(7.565388306842216+4.976610751608923j)
David,2012-04-03,55,91.73,True,D,(8.748235557789075+9.7847611312352j)
Eve,2012-04-04,48,71.62,False,A,(8.151563986719022+7.6912540119746104j)
Alice,2012-04-05,30,93.1,False,A,(3.8704829585359652+5.045098745810615j)
Bob,2012-04-06,60,27.21,True,D,(1.0305977496923173+6.8241271954487255j)
Charlie,2012-04-07,26,54.22,False,C,(7.803709925634098+4.841473501725906j)
David,2012-04-08,29,51.42,False,A,(9.035594730296582+6.553882451430362j)
Eve,2012-04-09,32,90.51,True,D,(5.811970117716878+2.296384176383094j)
Alice,2012-04-10,42,39.89,False,A,(4.994941691427378+5.547342241508175j)
Bob,2012-04-11,41,92.57,True,D,(1.4867584400027312+8.258992376327756j)
Charlie,2012-04-12,42,18.98,True,B,(6.577913987739889+6.892825139055461j)
David,2012-04-13,47,71.63,True,B,(9.676374004494049+8.711643626715873j)
Eve,2012-04-14,20,90.02,False,C,(9.480296627774164+3.84095902584832j)
Alice,2012-04-15,37,11.36,True,D,(3.3598345101799554+5.597799390068938j)
Bob,2012-04-16,23,74.25,False,A,(8.714795726477284+9.378396805012386j)
Charlie,2012-04-17,39,2.23,False,D,(3.617865919412815+9.168293262082805j)
David,2012-04-18,35,40.95,False,A,(1.292346816462601+7.843692120295862j)
Eve,2012-04-19,23,81.84,False,B,(9.732529601447036+6.1644714336979245j)
Alice,2012-04-20,61,89.9,False,C,(2.2387677749735246+1.388661485906637j)
Bob,2012-04-21,65,41.43,True,B,(8.433905947950752+4.564709983912228j)
Charlie,2012-04-22,64,99.36,False,C,(2.1705182930457543+2.9531102216062637j)
David,2012-04-23,50,51.58,True,D,(4.083214535609834+1.4681824201728908j)
Eve,2012-04-24,50,97.22,True,B,(2.8833909710603285+1.8276783298546266j)
Alice,2012-04-25,67,80.25,True,C,(3.420414082605172+8.924516070303515j)
Bob,2012-04-26,49,63.98,False,C,(8.991456466706541+2.920901579772614j)
Charlie,2012-04-27,36,80.56,True,A,(4.815272480567028+6.346490334077024j)
David,2012-04-28,63,22.18,False,A,(5.177983304005545+9.309937760288808j)
Eve,2012-04-29,55,68.89,False,C,(9.043129449777007+3.659639259089118j)
Alice,2012-04-30,58,55.23,False,B,(5.276685705345446+3.9049721690063226j)
Bob,2012-05-01,40,3.76,False,B,(4.780687553739046+6.9798348358520865j)
Charlie,2012-05-02,47,50.19,False,C,(1.6523376423596121+1.0444405921690483j)
David,2012-05-03,65,67.68,True,D,(5.501100276269237+4.311836802745223j)
Eve,2012-05-04,47,80.43,False,B,(6.744274154761964+8.541562664290845j)
Alice,2012-05-05,30,5.58,True,D,(2.547719172568803+5.146985809318034j)
Bob,2012-05-06,20,74.82,False,A,(1.00253405490685+1.8280344527536148j)
Charlie,2012-05-07,35,13.72,False,C,(5.600787709531756+7.616462111075604j)
David,2012-05-08,52,20.23,True,A,(2.1481392771143533+1.672474611718823j)
Eve,2012-05-09,51,59.21,False,A,(9.705009455418866+6.175794104014051j)
Alice,2012-05-10,66,97.44,True,B,(6.857711867343674+8.692485973743423j)
Bob,2012-05-11,60,90.94,True,A,(6.441236729379926+3.5391651239690107j)
Charlie,2012-05-12,41,16.59,True,C,(3.623047049960917+8.480749245473937j)
David,2012-05-13,49,34.48,False,A,(4.117852302858335+2.088238182803293j)
Eve,2012-05-14,62,61.94,False,C,(7.272386844377591+1.6425782332793242j)
Alice,2012-05-15,46,58.49,True,B,(9.218699538879553+9.327231440381196j)
Bob,2012-05-16,43,16.73,False,A,(4.164301697876236+8.831635983379j)
Charlie,2012-05-17,53,9.59,False,B,(9.470839355993956+5.190819257454074j)
David,2012-05-18,34,87.89,False,A,(7.148741138941553+2.7210855438117867j)
Eve,2012-05-19,54,30.41,True,B,(6.672442328530725+5.752170437437287j)
Alice,2012-05-20,38,18.45,True,A,(4.404029479504692+2.7653199031021014j)
Bob,2012-05-21,53,75.27,True,C,(2.4141518737192995+8.106434375965515j)
Charlie,2012-05-22,55,80.03,True,D,(8.997413599224565+7.63184669666152j)
David,2012-05-23,66,55.6,False,C,(7.999376030911776+3.7643876664400215j)
Eve,2012-05-24,42,31.46,True,A,(2.558174585065821+7.110939790534117j)
Alice,2012-05-25,29,37.47,True,D,(5.093372718028557+9.798767385475603j)
Bob,2012-05-26,52,25.96,True,C,(3.673902593904922+6.407106872819539j)
Charlie,2012-05-27,60,88.78,False,B,(1.3110831330832824+6.496595065216441j)
David,2012-05-28,27,56.19,True,D,(8.288517114832288+9.045705023528727j)
Eve,2012-05-29,69,55.07,True,D,(2.969149023880096+1.8778247202885334j)
Alice,2012-05-30,47,36.05,True,C,(6.960544298969929+5.606881001799223j)
Bob,2012-05-31,24,33.83,True,D,(8.76050329249712+7.6376467216334785j)
Charlie,2012-06-01,36,96.72,True,A,(1.0345017181914744+7.405248558754607j)
David,2012-06-02,65,96.99,False,C,(6.442916460329028+8.961291096617929j)
Eve,2012-06-03,41,57.03,False,A,(1.5784771141167644+8.806178766092424j)
Alice,2012-06-04,18,81.37,True,C,(6.821837882409652+8.521211544917374j)
Bob,2012-06-05,69,6.52,False,A,(9.446604855214776+4.0125995207378j)
Charlie,2012-06-06,22,52.6,False,C,(6.491486192524106+1.030261314979154j)
David,2012-06-07,38,34.58,True,C,(2.6811494874027946+5.563125012484297j)
Eve,2012-06-08,66,27.61,True,B,(5.7962722850501205+8.95695355391457j)
Alice,2012-06-09,65,57.36,False,B,(5.914212245567276+5.6951622979660925j)
Bob,2012-06-10,35,3.97,False,A,(2.1570540296893244+5.275197516420047j)
Charlie,2012-06-11,54,51.71,False,D,(7.962318631517729+1.8231880051664597j)
David,2012-06-12,61,63.62,True,A,(7.924773728182633+5.996241917396995j)
Eve,2012-06-13,29,52.43,True,B,(6.121446920912858+5.565695854317512j)
Alice,2012-06-14,43,73.46,False,B,(6.773820767848251+5.383218782520335j)
Bob,2012-06-15,66,31.57,False,C,(6.577591314585303+7.360622727962142j)
Charlie,2012-06-16,27,61.23,True,A,(6.243233680366891+3.2200004618862335j)
David,2012-06-17,42,90.57,False,C,(5.2666863127111565+1.614680890998506j)
Eve,2012-06-18,54,57.23,False,D,(7.437379142151368+6.956771550577635j)
Alice,2012-06-19,51,23.13,True,C,(4.738169642786028+4.323984687174409j)
Bob,2012-06-20,65,9.64,False,A,(6.651823108338019+4.760378059629877j)
Charlie,2012-06-21,44,12.72,True,C,(6.121979987220353+5.578581321382429j)
David,2012-06-22,30,97.59,False,C,(3.933728811500286+1.3043396383151364j)
Eve,2012-06-23,59,7.33,False,A,(3.628845208970338+8.513148033419936j)
Alice,2012-06-24,46,7.28,False,B,(2.9764859254822014+5.069247406791533j)
Bob,2012-06-25,50,86.04,True,D,(6.998136221873603+1.5228186149077279j)
Charlie,2012-06-26,49,34.15,True,D,(5.828601607051736+9.735519095625301j)
David,2012-06-27,30,89.62,False,C,(3.574880221151825+8.276971169906762j)
Eve,2012-06-28,34,46.34,False,D,(1.6312078680806503+3.716523772270346j)
Alice,2012-06-29,57,39.45,False,C,(1.0069551354113417+8.138764417299821j)
Bob,2012-06-30,40,57.57,True,D,(4.051080451700338+2.1701315933122203j)
Charlie,2012-07-01,49,29.34,True,B,(4.4309745672981045+9.895625979034316j)
David,2012-07-02,40,34.91,True,D,(3.984407556634972+9.909941154777302j)
Eve,2012-07-03,35,19.42,False,C,(3.228364089678673+4.630181023629065j)
Alice,2012-07-04,26,71.95,False,C,(8.611108077298915+3.67772932915226j)
Bob,2012-07-05,47,88.04,True,B,(9.76044446704711+2.184951882343544j)
Charlie,2012-07-06,24,4.68,True,A,(7.482272343832616+5.113310408755746j)
David,2012-07-07,35,43.38,True,D,(1.5758620403153714+2.853193682953212j)
Eve,2012-07-08,29,38.15,False,C,(5.781299209550874+6.685333144128579j)
Alice,2012-07-09,31,8.66,True,C,(1.8616980721008844+2.28502535147408j)
Bob,2012-07-10,61,55.66,False,A,(3.776585625044521+2.1637312761840684j)
Charlie,2012-07-11,28,67.05,False,D,(2.0042865560989434+1.5837906170641003j)
David,2012-07-12,44,67.89,True,B,(1.391810051546558+8.58867984569744j)
Eve,2012-07-13,65,62.68,False,B,(4.523501908298945+5.172249451539307j)
Alice,2012-07-14,41,48.89,True,D,(1.1487885723421867+5.80710930243359j)
Bob,2012-07-15,18,29.09,False,D,(9.154539852508613+4.822968746447707j)
Charlie,2012-07-16,55,53.42,True,D,(4.064816133950895+4.657459337375945j)
David,2012-07-17,59,27.73,True,D,(8.277609443717152+9.410787778755918j)
Eve,2012-07-18,66,12.0,True,C,(9.472221184132062+1.27185707713537j)
Alice,2012-07-19,21,96.1,False,B,(7.441048930818125+6.529989080800809j)
Bob,2012-07-20,23,24.48,False,B,(5.439052395497325+8.76061143017255j)
Charlie,2012-07-21,34,19.89,True,B,(2.6176769668380637+2.2687087131700467j)
David,2012-07-22,57,4.95,False,D,(3.6193574133813033+4.830718133529723j)
Eve,2012-07-23,50,60.08,True,A,(1.7585764176006384+1.3177142980243395j)
Alice,2012-07-24,23,22.97,False,C,(2.9685510757640587+7.078124380196357j)
Bob,2012-07-25,39,58.68,False,C,(9.098271331281241+7.9656044336943745j)
Charlie,2012-07-26,67,3.22,True,B,(5.834184167109525+7.115225086203473j)
David,2012-07-27,23,92.93,True,A,(7.069713443783196+2.0595099161775408j)
Eve,2012-07-28,47,92.93,True,A,(6.086867620154466+9.360267737335121j)
Alice,2012-07-29,56,20.3,True,A,(7.477459097525549+5.029970608072324j)
Bob,2012-07-30,52,16.75,False,D,(6.497493378568902+7.885845472448311j)
Charlie,2012-07-31,19,62.01,True,B,(2.0908740272663326+8.77910391001674j)
David,2012-08-01,19,7.8,True,A,(5.410274141036318+2.6229904622110864j)
Eve,2012-08-02,65,34.9,False,D,(9.49889068409839+2.948802177764286j)
Alice,2012-08-03,31,21.69,True,B,(4.405028234330064+5.1240467354083385j)
Bob,2012-08-04,21,40.09,False,D,(5.295457324244674+7.002056271540527j)
Charlie,2012-08-05,35,86.0,False,B,(7.059245250929364+8.75977139879506j)
David,2012-08-06,44,40.66,True,A,(8.390198520852035+2.071579300855936j)
Eve,2012-08-07,63,63.21,False,D,(2.020947603639506+6.882774523381355j)
Alice,2012-08-08,23,38.87,False,A,(9.820693185997513+6.313082766334389j)
Bob,2012-08-09,29,91.29,True,B,(3.714449270648733+1.1663558985751021j)
Charlie,2012-08-10,32,46.19,True,C,(9.157858020667847+2.5743624112265375j)
David,2012-08-11,51,86.85,True,C,(7.306731465803182+2.5548046342891046j)
Eve,2012-08-12,26,45.89,True,A,(6.913592537521104+9.207387507166214j)
Alice,2012-08-13,52,26.0,True,C,(9.143981021159716+6.802534619442033j)
Bob,2012-08-14,36,48.16,False,D,(9.033295020349662+8.741464387875507j)
Charlie,2012-08-15,34,84.4,False,D,(7.179176831370866+4.993848495272407j)
David,2012-08-16,50,95.16,False,C,(8.502405539120822+3.301519369349676j)
Eve,2012-08-17,65,11.67,True,C,(1.438919724746313+5.811765231671512j)
Alice,2012-08-18,54,84.64,True,D,(1.774095288835468+3.4558469428096097j)
Bob,2012-08-19,23,37.91,True,B,(5.920614387022584+3.9896221220719106j)
Charlie,2012-08-20,48,37.91,True,A,(4.3426048803648065+6.425952810622687j)
David,2012-08-21,45,81.04,False,C,(1.3307225378924645+9.234674916992086j)
Eve,2012-08-22,38,57.47,False,B,(5.767740472958356+8.539835036993226j)
Alice,2012-08-23,48,46.6,True,B,(7.782867874990395+6.249069175187066j)
Bob,2012-08-24,23,24.75,True,A,(2.4736839910389783+6.7699080194002486j)
Charlie,2012-08-25,34,38.98,False,A,(5.189087759953361+7.394806674459716j)
